"TS","SQL_ID","BUFFER_GETS","DISK_READS","EXECUTIONS","PARSE_CALLS"
2013-08-26 16:00:00,"rn7hbx3xgbv0z",27884259,177405,396112,140285
2013-08-26 16:00:00,"sfsg35rcc3zhf",51189902,7341,2428284,20522
2013-08-26 16:00:00,"tff6bbwan4jqq",40742526,0,719,697
2013-08-26 16:00:00,"wmrpbrd8mm88a",31083173,0,551,322
2013-08-26 17:00:00,"0g949bwd9dd6s",31725711,0,1313678,1100467
2013-08-26 17:00:00,"1zs83zmz44520",16316317,59807,176052,168946
2013-08-26 17:00:00,"72g46f0rypu1v",42817504,143491,17320,5612
2013-08-26 17:00:00,"7gpq48pasy99h",14226027,1,404,160
2013-08-26 17:00:00,"8ahn83nwdmgnk",52671864,5256849,584,634
2013-08-26 17:00:00,"93n4fsz4m9vfp",18133307,297,733199,8401
2013-08-26 17:00:00,"9y7u0xn6swrnj",19346246,76,794245,7813
2013-08-26 17:00:00,"b1um5awusr3bk",9872374,209,241596,21058
2013-08-26 17:00:00,"btyy6mn9fgmm5",69962298,1,12329,12329
2013-08-26 17:00:00,"c9f4g1t9cz5bv",62881993,635329,2086995,13602
2013-08-26 17:00:00,"cjrrg729xjxs0",18092132,18846,826649,11
2013-08-26 17:00:00,"ddqma9ku89b00",45273820,26435,75364,5578
2013-08-26 17:00:00,"gf9x09u2f9xwn",18180868,39013,751346,11
2013-08-26 17:00:00,"kts18nwzj82hk",16507059,14108,1152,1008
2013-08-26 17:00:00,"r15qdw8rj30dz",13410960,1,546110,329143
2013-08-26 17:00:00,"rn7hbx3xgbv0z",24105949,155130,345627,117590
2013-08-26 17:00:00,"sfsg35rcc3zhf",42086745,4455,2023388,13668
2013-08-26 17:00:00,"tff6bbwan4jqq",40838826,0,720,694
2013-08-26 17:00:00,"wmrpbrd8mm88a",31312318,0,554,335
2013-08-26 18:00:00,"0g949bwd9dd6s",37335564,0,1546279,1281489
2013-08-26 18:00:00,"1zs83zmz44520",17652127,62900,190320,184140
2013-08-26 18:00:00,"72g46f0rypu1v",39169156,116708,15752,5705
2013-08-26 18:00:00,"7gpq48pasy99h",14722867,11,423,159
2013-08-26 18:00:00,"8ahn83nwdmgnk",42117468,3693134,724,649
2013-08-26 18:00:00,"93n4fsz4m9vfp",20624550,351,826489,10372
2013-08-26 18:00:00,"9y7u0xn6swrnj",20317340,49,833385,9318
2013-08-26 18:00:00,"b1um5awusr3bk",10704477,270,291720,24551
2013-08-26 18:00:00,"btyy6mn9fgmm5",70694580,0,12458,12458
2013-08-26 18:00:00,"c9f4g1t9cz5bv",70719182,682848,2376705,14480
2013-08-26 18:00:00,"cjrrg729xjxs0",18060134,14383,824967,5
2013-08-26 18:00:00,"ddqma9ku89b00",39987534,21537,73736,5973
2013-08-26 18:00:00,"gf9x09u2f9xwn",18067534,39156,746625,5
2013-08-26 18:00:00,"kts18nwzj82hk",17032574,8178,1172,1032
2013-08-26 18:00:00,"r15qdw8rj30dz",15466536,0,629716,351468
2013-08-26 18:00:00,"rn7hbx3xgbv0z",26286531,164950,375496,129352
2013-08-26 18:00:00,"sfsg35rcc3zhf",48867416,7130,2318851,14568
2013-08-26 18:00:00,"tff6bbwan4jqq",40978182,0,720,707
2013-08-26 18:00:00,"wmrpbrd8mm88a",32366611,2,573,354
2013-08-26 19:00:00,"0g949bwd9dd6s",29824065,0,1234928,1034054
2013-08-26 19:00:00,"1zs83zmz44520",16687587,59593,179468,173596
2013-08-26 19:00:00,"72g46f0rypu1v",35431122,106035,14173,5203
2013-08-26 19:00:00,"7gpq48pasy99h",15140792,10,437,174
2013-08-26 19:00:00,"8ahn83nwdmgnk",27453903,2717845,726,689
2013-08-26 19:00:00,"93n4fsz4m9vfp",18855684,342,754040,10425
2013-08-26 19:00:00,"9y7u0xn6swrnj",18294916,49,748983,9514
2013-08-26 19:00:00,"b1um5awusr3bk",10358508,197,258550,24008
2013-08-26 19:00:00,"btyy6mn9fgmm5",74514528,0,13133,13133
2013-08-26 19:00:00,"c9f4g1t9cz5bv",73217463,699698,2480329,15008
2013-08-26 19:00:00,"cjrrg729xjxs0",18030292,14907,823603,8
2013-08-26 19:00:00,"ddqma9ku89b00",35178839,20401,73050,5566
2013-08-26 19:00:00,"gf9x09u2f9xwn",18082026,44381,747228,8
2013-08-26 19:00:00,"kts18nwzj82hk",14699958,213,1050,923
2013-08-26 19:00:00,"r15qdw8rj30dz",12525737,1,510172,302619
2013-08-26 19:00:00,"rn7hbx3xgbv0z",24845127,157790,351270,122823
2013-08-26 19:00:00,"sfsg35rcc3zhf",53797178,17378,2429712,15066
2013-08-26 19:00:00,"tff6bbwan4jqq",41015473,1,723,709
2013-08-26 19:00:00,"wmrpbrd8mm88a",31025771,1,549,311
2013-08-26 20:00:00,"0g949bwd9dd6s",36571543,0,1514624,1259330
2013-08-26 20:00:00,"1zs83zmz44520",17035463,61283,183260,177770
2013-08-26 20:00:00,"72g46f0rypu1v",38343965,96291,15388,5340
2013-08-26 20:00:00,"7gpq48pasy99h",14774544,11,418,156
2013-08-26 20:00:00,"8ahn83nwdmgnk",27900272,2673458,738,678
2013-08-26 20:00:00,"93n4fsz4m9vfp",19455550,372,782896,8828
2013-08-26 20:00:00,"9y7u0xn6swrnj",18686687,48,764461,8092
2013-08-26 20:00:00,"b1um5awusr3bk",10600543,8,245081,22084
2013-08-26 20:00:00,"btyy6mn9fgmm5",67538762,0,11903,11903
2013-08-26 20:00:00,"c9f4g1t9cz5bv",69152239,666952,2318698,13115
2013-08-26 20:00:00,"cjrrg729xjxs0",18004424,12079,822314,16
2013-08-26 20:00:00,"ddqma9ku89b00",38716479,22389,74217,5595
2013-08-26 20:00:00,"gf9x09u2f9xwn",18011247,47719,744257,16
2013-08-26 20:00:00,"kts18nwzj82hk",16893508,10085,1139,995
2013-08-26 20:00:00,"r15qdw8rj30dz",15561624,1,634966,367074
2013-08-26 20:00:00,"rn7hbx3xgbv0z",25226462,156091,362014,124393
2013-08-26 20:00:00,"sfsg35rcc3zhf",47470527,6400,2261009,13188
2013-08-26 20:00:00,"tff6bbwan4jqq",40436058,0,723,713
2013-08-26 20:00:00,"wmrpbrd8mm88a",31753657,0,570,339
2013-08-26 21:00:00,"0g949bwd9dd6s",36612176,0,1516130,1262303
2013-08-26 21:00:00,"1zs83zmz44520",16728358,60410,179110,174126
2013-08-26 21:00:00,"72g46f0rypu1v",42781288,89908,17241,5652
2013-08-26 21:00:00,"7gpq48pasy99h",15038521,7,423,179
2013-08-26 21:00:00,"8ahn83nwdmgnk",31183662,2917268,709,664
2013-08-26 21:00:00,"93n4fsz4m9vfp",19128510,375,767261,8352
2013-08-26 21:00:00,"9y7u0xn6swrnj",18032313,16,737845,7564
2013-08-26 21:00:00,"b1um5awusr3bk",12621048,370,229993,21627
2013-08-26 21:00:00,"btyy6mn9fgmm5",68168760,0,12010,12010
2013-08-26 21:00:00,"c9f4g1t9cz5bv",77336908,710380,2620012,11836
2013-08-26 21:00:00,"cjrrg729xjxs0",17967911,13371,820663,8
2013-08-26 21:00:00,"ddqma9ku89b00",43960919,17811,74420,5639
