"TS","WAIT_CLASS","EVENT","READ_OR_WRITE","BLOCKING_SESSION","MACHINE","MODULE","IN_STAGE","SQL_ID","N"
"2013-09-01 03:42:00","Application","enq: TX - row lock contention","READ","3792:39921","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","1537:7823","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","7957:26739","app3-host","Module6","SQL EXEC","mbjv1kpcabcs0",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","10307:35937","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","6921:39297","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","4071:42433","app4-host","Module6","SQL EXEC","snbv94st4ncch",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","9161:41081","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:20:00","Application","enq: TX - row lock contention","READ","7360:63559","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","5074:877","app4-host","Module6","SQL EXEC","snbv94st4ncch",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","11328:39977","app3-host","Module6","SQL EXEC","6z8q5u419wbqx",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","8052:48345","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","2809:14403","app7-host","Module6","SQL EXEC","2f427qk8vs8um",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","4027:5037","app4-host","Module6","SQL EXEC","bqxt7js1x7jzx",1
"2013-09-01 03:15:00","Application","enq: TX - row lock contention","READ","8325:50429","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",3
"2013-09-01 03:17:00","Application","enq: TX - row lock contention","READ","11306:48685","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",5
"2013-09-01 03:13:00","Application","enq: TX - row lock contention","READ","379:61935","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",3
"2013-09-01 04:29:00","Application","enq: TX - row lock contention","READ","9053:42053","app8-host","Module1","SQL EXEC","jsmr9jfcczj6h",1
"2013-09-01 04:30:00","Application","enq: TX - row lock contention","READ","3079:5555","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",2
"2013-09-01 04:30:00","Application","enq: TX - row lock contention","READ","10300:45255","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",3
"2013-09-01 08:22:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",2
"2013-09-01 08:16:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",5
"2013-09-01 08:18:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",6
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","jbhzd440cbj3w",3
"2013-09-01 07:39:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","4rpz51bk42btv",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","szrgfka02u2q9",1
"2013-09-01 07:40:00","User I/O","db file scattered read","WRITE","","app1-host","Module1","SQL EXEC","tu4g58du98bd0",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","5q1n0y9vg4nm7",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app12-host","Module1","SQL EXEC","rjmj3yz3v6h81",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","26vj8sdv4jsxf",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","4hw808rfj0dy8",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","xzkw7sw37hjw0",3
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app12-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","a53udas41j491",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Monitoring","SQL EXEC","q1p30z8tgtkc8",4
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app4-host","Module1","SQL EXEC","92ybdqjw4c9v7",2
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app4-host","Module1","SQL EXEC","14y2030fj1fmg",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","dtgfdqvrxt6nt",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","p8sf52cpx44u0",8
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","fn6bfbphn47kd",3
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","89wsc93t3k60b",2
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","db-server","MMON_SLAVE","NONE","6fqb9h119dh67",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","HARD PARSE","a53udas41j491",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app8-host","Module1","SQL EXEC","qfpw6g53uu12p",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module2","SQL EXEC","h9nd0r6xa232q",1
"2013-09-01 05:20:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",2
"2013-09-01 05:16:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",4
"2013-09-01 05:18:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",5
"2013-09-01 08:40:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 08:31:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",6
"2013-09-01 08:13:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",7
"2013-09-01 08:04:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",5
"2013-09-01 07:55:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",8
"2013-09-01 07:15:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 06:54:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",3
"2013-09-01 06:34:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",17
"2013-09-01 06:14:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",6
"2013-09-01 06:13:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",7
"2013-09-01 06:05:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",7
"2013-09-01 05:53:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",4
"2013-09-01 05:12:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",8
"2013-09-01 04:05:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",6
"2013-09-01 03:28:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",3
"2013-09-01 03:30:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 03:13:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 05:19:00","Network","SQL*Net more data to client","WRITE","","app1-host","Module2","SQL EXEC","5r8b1jfdwxf2y",1
"2013-09-01 07:43:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","tsdj5h9b8nvx6",1
"2013-09-01 07:41:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","uhxa4t8mkyvqv",1
"2013-09-01 08:37:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 08:11:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 08:09:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 07:59:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","tkkjbtvswgjc3",1
"2013-09-01 07:50:00","User I/O","db file parallel read","READ","","app12-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 07:42:00","User I/O","db file parallel read","READ","","app4-host","Monitoring","SQL EXEC","qf4j148rd9ctx",1
"2013-09-01 07:43:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",2
"2013-09-01 07:37:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",3
"2013-09-01 07:37:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",2
"2013-09-01 07:36:00","User I/O","db file parallel read","READ","","app12-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 06:19:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",10
"2013-09-01 05:48:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 04:39:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 07:26:00","Concurrency","cursor: mutex X","READ","153:13955","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:25:00","Concurrency","cursor: mutex X","READ","2809:60055","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:24:00","Concurrency","cursor: mutex X","READ","4435:12853","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:23:00","Concurrency","cursor: mutex X","READ","4895:44543","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:22:00","Concurrency","cursor: mutex X","READ","11028:34703","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 07:19:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:11:00","Concurrency","cursor: mutex X","READ","6564:64915","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:05:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 07:05:00","Concurrency","cursor: mutex X","READ","8682:47071","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:55:00","Concurrency","cursor: mutex X","READ","1238:20627","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:50:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 06:50:00","Concurrency","cursor: mutex X","READ","5891:31187","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:49:00","Concurrency","cursor: mutex X","READ","6567:9749","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 06:45:00","Concurrency","cursor: mutex X","READ","2432:22193","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:43:00","Concurrency","cursor: mutex X","READ","5900:44129","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:42:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 06:36:00","Concurrency","cursor: mutex X","READ","5227:48855","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:33:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 06:26:00","Concurrency","cursor: mutex X","READ","11300:24919","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:26:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 06:27:00","Concurrency","cursor: mutex X","READ","2318:45289","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 06:00:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 05:59:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 05:55:00","Concurrency","cursor: mutex X","READ","4811:43203","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 05:48:00","Concurrency","cursor: mutex X","READ","387:27133","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:48:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 05:43:00","Concurrency","cursor: mutex X","READ","4710:14847","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:36:00","Concurrency","cursor: mutex X","READ","7911:29825","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:23:00","Concurrency","cursor: mutex X","READ","4974:56081","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:24:00","Concurrency","cursor: mutex X","READ","4358:25069","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:21:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:22:00","Concurrency","cursor: mutex X","READ","9419:43415","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:16:00","Concurrency","cursor: mutex X","READ","4356:63427","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:16:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 05:18:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 05:12:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 05:12:00","Concurrency","cursor: mutex X","READ","5517:62737","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:13:00","Concurrency","cursor: mutex X","READ","2436:22567","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:14:00","Concurrency","cursor: mutex X","READ","7708:65149","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 05:05:00","Concurrency","cursor: mutex X","READ","6616:36691","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:01:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 05:01:00","Concurrency","cursor: mutex X","READ","11680:3287","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 05:02:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 05:02:00","Concurrency","cursor: mutex X","READ","5924:14197","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 05:02:00","Concurrency","cursor: mutex X","READ","4358:25069","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 05:00:00","Concurrency","cursor: mutex X","READ","4021:47711","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:54:00","Concurrency","cursor: mutex X","READ","4021:47711","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:56:00","Concurrency","cursor: mutex X","READ","6625:1881","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:57:00","Concurrency","cursor: mutex X","READ","10319:47493","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 04:51:00","Concurrency","cursor: mutex X","READ","10231:48463","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:53:00","Concurrency","cursor: mutex X","READ","10933:22231","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:53:00","Concurrency","cursor: mutex X","READ","4438:28695","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:46:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:46:00","Concurrency","cursor: mutex X","READ","9960:16257","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:48:00","Concurrency","cursor: mutex X","READ","11321:11453","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:48:00","Concurrency","cursor: mutex X","READ","6246:16099","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 04:37:00","Concurrency","cursor: mutex X","READ","10294:4065","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:32:00","Concurrency","cursor: mutex X","READ","6951:5981","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:33:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:28:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:21:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:13:00","Concurrency","cursor: mutex X","READ","4982:62193","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:06:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",6
"2013-09-01 04:07:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:08:00","Concurrency","cursor: mutex X","READ","6467:43591","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 04:09:00","Concurrency","cursor: mutex X","READ","4014:15937","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:03:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
"2013-09-01 04:01:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 04:02:00","Concurrency","cursor: mutex X","READ","9930:54207","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 04:02:00","Concurrency","cursor: mutex X","READ","3543:39097","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:53:00","Concurrency","cursor: mutex X","READ","9057:20525","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 03:53:00","Concurrency","cursor: mutex X","READ","9452:2191","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 03:53:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:55:00","Concurrency","cursor: mutex X","READ","491:36305","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:55:00","Concurrency","cursor: mutex X","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 03:56:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",5
"2013-09-01 03:50:00","Concurrency","cursor: mutex X","READ","","app12-host","Module1","SQL EXEC","3abyfpuhp86ms",1
